Id,Gender,Customer Type,Age,Type of Travel,Class,Flight Distance,satisfaction
25801,Male,Loyal Customer,51,Personal Travel,Eco,762,neutral or dissatisfied
6439,Female,Loyal Customer,67,Personal Travel,Eco,296,neutral or dissatisfied
94067,Male,Loyal Customer,51,Business travel,Business,2154,neutral or dissatisfied
81961,Female,Loyal Customer,58,Business travel,Business,1589,satisfied
60614,Female,Loyal Customer,44,Business travel,Business,991,satisfied
95797,Male,Loyal Customer,47,Business travel,Eco Plus,237,neutral or dissatisfied
124870,Female,Loyal Customer,18,Personal Travel,Eco Plus,280,neutral or dissatisfied
116395,Female,Loyal Customer,43,Personal Travel,Eco,362,neutral or dissatisfied
77424,Male,Loyal Customer,55,Personal Travel,Eco,588,neutral or dissatisfied
94095,Female,Loyal Customer,63,Personal Travel,Business,277,satisfied
56085,Male,Loyal Customer,64,Business travel,Eco Plus,2586,neutral or dissatisfied
61993,Female,Loyal Customer,49,Business travel,Business,2475,satisfied
30719,Female,Loyal Customer,17,Business travel,Business,2272,neutral or dissatisfied
76454,Female,disloyal Customer,27,Business travel,Business,547,neutral or dissatisfied
76630,Male,disloyal Customer,22,Business travel,Eco,134,satisfied
116512,Female,Loyal Customer,64,Personal Travel,Eco,447,neutral or dissatisfied
94350,Female,Loyal Customer,47,Business travel,Business,323,satisfied
116365,Female,Loyal Customer,65,Personal Travel,Eco,337,neutral or dissatisfied
6279,Male,Loyal Customer,35,Business travel,Business,3597,satisfied
49308,Female,Loyal Customer,23,Business travel,Business,3182,satisfied
113508,Male,Loyal Customer,42,Business travel,Business,2381,satisfied
3267,Female,Loyal Customer,32,Business travel,Eco,419,neutral or dissatisfied
94185,Female,Loyal Customer,37,Business travel,Business,2938,satisfied
117857,Male,Loyal Customer,54,Business travel,Business,2975,satisfied
37421,Female,Loyal Customer,72,Business travel,Business,3121,neutral or dissatisfied
93477,Male,Loyal Customer,68,Personal Travel,Eco Plus,605,neutral or dissatisfied
74299,Female,disloyal Customer,24,Business travel,Eco,992,neutral or dissatisfied
110206,Female,Loyal Customer,53,Business travel,Business,3666,satisfied
93667,Female,disloyal Customer,38,Business travel,Eco,655,neutral or dissatisfied
76091,Male,Loyal Customer,60,Personal Travel,Eco,669,neutral or dissatisfied
55622,Male,Loyal Customer,46,Business travel,Business,1824,satisfied
53083,Female,Loyal Customer,54,Business travel,Business,2327,satisfied
47218,Male,Loyal Customer,42,Personal Travel,Eco,954,neutral or dissatisfied
10605,Male,Loyal Customer,53,Business travel,Business,3153,neutral or dissatisfied
51165,Male,Loyal Customer,32,Personal Travel,Eco,77,neutral or dissatisfied
67568,Female,disloyal Customer,25,Business travel,Business,1171,neutral or dissatisfied
70787,Female,Loyal Customer,41,Business travel,Business,328,satisfied
109552,Male,Loyal Customer,21,Personal Travel,Eco,992,neutral or dissatisfied
103609,Female,Loyal Customer,33,Personal Travel,Business,405,satisfied
129535,Female,disloyal Customer,22,Business travel,Eco,1102,satisfied
18009,Female,Loyal Customer,46,Personal Travel,Eco,332,neutral or dissatisfied
47333,Female,Loyal Customer,49,Business travel,Eco,558,satisfied
65510,Male,Loyal Customer,31,Business travel,Business,1616,satisfied
5667,Male,Loyal Customer,62,Business travel,Business,196,satisfied
75870,Female,Loyal Customer,58,Business travel,Business,1972,satisfied
18468,Female,Loyal Customer,39,Business travel,Business,1558,satisfied
40107,Female,Loyal Customer,41,Business travel,Eco,368,satisfied
12350,Male,Loyal Customer,37,Business travel,Eco,192,neutral or dissatisfied
113318,Female,Loyal Customer,41,Business travel,Business,2876,satisfied
67561,Female,Loyal Customer,43,Business travel,Business,1205,satisfied
10435,Female,Loyal Customer,52,Business travel,Business,1720,satisfied
69743,Female,Loyal Customer,42,Business travel,Business,2591,satisfied
128929,Female,Loyal Customer,58,Business travel,Business,3165,satisfied
25138,Female,Loyal Customer,33,Personal Travel,Eco,1249,neutral or dissatisfied
50713,Male,Loyal Customer,11,Personal Travel,Eco,109,neutral or dissatisfied
29882,Male,Loyal Customer,55,Business travel,Business,95,neutral or dissatisfied
73024,Female,Loyal Customer,60,Personal Travel,Eco,1089,neutral or dissatisfied
42531,Male,Loyal Customer,39,Business travel,Business,310,satisfied
1984,Male,Loyal Customer,30,Personal Travel,Eco,293,satisfied
22364,Female,disloyal Customer,24,Business travel,Eco,238,neutral or dissatisfied
3624,Female,Loyal Customer,42,Personal Travel,Business,427,neutral or dissatisfied
50132,Female,disloyal Customer,38,Business travel,Eco,337,neutral or dissatisfied
63274,Female,Loyal Customer,42,Business travel,Business,1850,satisfied
42538,Male,Loyal Customer,55,Business travel,Eco,1174,satisfied
126883,Female,Loyal Customer,49,Personal Travel,Eco,2077,neutral or dissatisfied
64852,Female,Loyal Customer,79,Business travel,Business,1850,neutral or dissatisfied
10562,Female,disloyal Customer,26,Business travel,Business,429,neutral or dissatisfied
99056,Male,Loyal Customer,56,Business travel,Business,419,satisfied
71558,Female,Loyal Customer,40,Business travel,Business,2305,satisfied
6043,Female,Loyal Customer,38,Business travel,Business,2029,neutral or dissatisfied
41758,Female,Loyal Customer,58,Business travel,Eco Plus,230,neutral or dissatisfied
3056,Female,disloyal Customer,41,Business travel,Business,340,satisfied
119109,Male,Loyal Customer,32,Personal Travel,Eco,1107,neutral or dissatisfied
102179,Female,disloyal Customer,17,Business travel,Eco,397,neutral or dissatisfied
31283,Male,Loyal Customer,35,Personal Travel,Eco,770,neutral or dissatisfied
53809,Male,Loyal Customer,44,Business travel,Business,3053,satisfied
109353,Male,Loyal Customer,56,Business travel,Business,2731,satisfied
22804,Female,Loyal Customer,37,Business travel,Business,302,satisfied
110633,Male,Loyal Customer,39,Personal Travel,Eco,719,neutral or dissatisfied
129619,Female,Loyal Customer,58,Business travel,Business,2291,satisfied
56859,Male,Loyal Customer,51,Business travel,Business,2565,satisfied
124525,Female,Loyal Customer,67,Business travel,Business,1276,satisfied
13557,Male,Loyal Customer,47,Personal Travel,Eco,227,satisfied
20675,Female,disloyal Customer,30,Business travel,Eco,522,neutral or dissatisfied
74032,Male,Loyal Customer,65,Personal Travel,Eco,1471,neutral or dissatisfied
42988,Male,Loyal Customer,40,Business travel,Business,2940,satisfied
86634,Male,disloyal Customer,37,Business travel,Eco,746,neutral or dissatisfied
82178,Male,Loyal Customer,7,Personal Travel,Eco Plus,311,neutral or dissatisfied
92332,Female,disloyal Customer,27,Business travel,Business,2399,neutral or dissatisfied
23038,Female,Loyal Customer,35,Personal Travel,Eco,1025,neutral or dissatisfied
114101,Female,Loyal Customer,49,Business travel,Eco Plus,447,satisfied
57508,Male,Loyal Customer,46,Business travel,Business,137,satisfied
120813,Female,disloyal Customer,26,Business travel,Eco,666,neutral or dissatisfied
120927,Female,disloyal Customer,27,Business travel,Business,992,neutral or dissatisfied
44892,Male,disloyal Customer,66,Business travel,Eco,536,neutral or dissatisfied
119334,Female,Loyal Customer,34,Personal Travel,Eco,214,neutral or dissatisfied
104263,Female,disloyal Customer,27,Business travel,Eco,456,neutral or dissatisfied
32561,Male,Loyal Customer,52,Business travel,Business,2353,neutral or dissatisfied
3091,Female,disloyal Customer,17,Business travel,Eco,678,neutral or dissatisfied
29587,Female,disloyal Customer,17,Business travel,Eco,1533,satisfied
52397,Male,Loyal Customer,19,Personal Travel,Eco,493,neutral or dissatisfied
116100,Female,Loyal Customer,52,Personal Travel,Eco,404,neutral or dissatisfied
24128,Male,Loyal Customer,56,Personal Travel,Eco,779,neutral or dissatisfied
41033,Male,Loyal Customer,26,Business travel,Business,1195,neutral or dissatisfied
29827,Male,Loyal Customer,52,Business travel,Eco,95,satisfied
98219,Male,Loyal Customer,43,Personal Travel,Eco,842,neutral or dissatisfied
19811,Female,disloyal Customer,38,Business travel,Eco,413,neutral or dissatisfied
105609,Male,Loyal Customer,70,Personal Travel,Business,842,satisfied
28353,Female,Loyal Customer,54,Personal Travel,Eco,954,neutral or dissatisfied
51564,Female,disloyal Customer,22,Business travel,Eco,370,neutral or dissatisfied
79638,Male,Loyal Customer,46,Business travel,Business,2093,satisfied
103362,Male,Loyal Customer,43,Business travel,Business,3887,satisfied
114968,Male,Loyal Customer,40,Business travel,Business,373,satisfied
129554,Male,Loyal Customer,25,Personal Travel,Eco,2342,neutral or dissatisfied
24375,Female,disloyal Customer,20,Business travel,Eco,669,satisfied
94503,Male,Loyal Customer,58,Business travel,Eco,677,neutral or dissatisfied
109310,Female,Loyal Customer,28,Business travel,Business,1634,neutral or dissatisfied
27596,Female,Loyal Customer,54,Personal Travel,Eco,987,neutral or dissatisfied
88128,Female,Loyal Customer,35,Business travel,Business,3490,satisfied
37308,Male,Loyal Customer,37,Business travel,Eco,1011,satisfied
5369,Female,disloyal Customer,18,Business travel,Business,812,satisfied
15689,Female,Loyal Customer,48,Business travel,Business,3281,neutral or dissatisfied
14298,Male,Loyal Customer,41,Business travel,Business,395,satisfied
98360,Male,disloyal Customer,27,Business travel,Eco,789,satisfied
129105,Female,Loyal Customer,21,Personal Travel,Eco,2342,neutral or dissatisfied
14145,Female,Loyal Customer,61,Personal Travel,Eco,528,neutral or dissatisfied
87175,Male,disloyal Customer,35,Business travel,Business,946,neutral or dissatisfied
70465,Female,Loyal Customer,54,Business travel,Business,3283,satisfied
24717,Male,Loyal Customer,17,Personal Travel,Eco,549,neutral or dissatisfied
15252,Female,Loyal Customer,20,Personal Travel,Eco,529,neutral or dissatisfied
128555,Female,Loyal Customer,49,Business travel,Eco Plus,647,neutral or dissatisfied
101929,Male,disloyal Customer,30,Business travel,Business,628,neutral or dissatisfied
77354,Male,Loyal Customer,43,Business travel,Business,1587,satisfied
1301,Female,Loyal Customer,11,Personal Travel,Eco,134,neutral or dissatisfied
57666,Female,Loyal Customer,7,Personal Travel,Eco,200,neutral or dissatisfied
126762,Male,Loyal Customer,54,Personal Travel,Eco,2402,neutral or dissatisfied
50943,Female,Loyal Customer,34,Personal Travel,Eco,266,satisfied
83711,Female,Loyal Customer,34,Business travel,Business,577,satisfied
38106,Female,Loyal Customer,66,Business travel,Business,1185,satisfied
53085,Male,Loyal Customer,48,Business travel,Business,2327,satisfied
100827,Male,disloyal Customer,29,Business travel,Business,711,neutral or dissatisfied
68384,Male,disloyal Customer,25,Business travel,Business,1045,satisfied
105936,Male,disloyal Customer,21,Business travel,Eco,909,neutral or dissatisfied
22134,Male,disloyal Customer,80,Business travel,Business,350,neutral or dissatisfied
88723,Female,Loyal Customer,9,Personal Travel,Eco,581,neutral or dissatisfied
72446,Female,Loyal Customer,64,Business travel,Business,1121,neutral or dissatisfied
67589,Female,Loyal Customer,55,Business travel,Business,1438,satisfied
5734,Female,Loyal Customer,17,Personal Travel,Eco Plus,196,neutral or dissatisfied
105410,Male,Loyal Customer,61,Personal Travel,Eco Plus,369,neutral or dissatisfied
111980,Female,Loyal Customer,22,Personal Travel,Eco,533,neutral or dissatisfied
59658,Female,Loyal Customer,49,Personal Travel,Eco,965,neutral or dissatisfied
101516,Female,Loyal Customer,65,Business travel,Business,345,satisfied
13035,Female,Loyal Customer,48,Personal Travel,Eco,438,neutral or dissatisfied
115033,Male,disloyal Customer,22,Business travel,Business,417,satisfied
70321,Male,Loyal Customer,20,Personal Travel,Eco,1501,satisfied
25725,Female,Loyal Customer,50,Personal Travel,Eco,432,satisfied
109399,Female,Loyal Customer,43,Business travel,Business,1799,satisfied
53721,Male,Loyal Customer,38,Personal Travel,Eco,1208,neutral or dissatisfied
116010,Male,Loyal Customer,37,Personal Travel,Eco,373,neutral or dissatisfied
72226,Female,disloyal Customer,24,Business travel,Eco,921,neutral or dissatisfied
128004,Female,Loyal Customer,57,Personal Travel,Eco,1488,neutral or dissatisfied
127295,Male,Loyal Customer,42,Business travel,Eco Plus,707,neutral or dissatisfied
1014,Male,Loyal Customer,37,Business travel,Business,3222,satisfied
26100,Female,Loyal Customer,70,Personal Travel,Eco,591,neutral or dissatisfied
125935,Male,Loyal Customer,45,Personal Travel,Eco,951,neutral or dissatisfied
91588,Female,disloyal Customer,36,Business travel,Business,1340,neutral or dissatisfied
39821,Male,disloyal Customer,56,Business travel,Eco,132,neutral or dissatisfied
27631,Female,Loyal Customer,25,Business travel,Eco Plus,978,satisfied
3535,Female,Loyal Customer,55,Personal Travel,Eco,557,neutral or dissatisfied
35416,Female,Loyal Customer,74,Business travel,Business,2762,neutral or dissatisfied
39561,Female,Loyal Customer,31,Business travel,Business,3582,satisfied
107021,Female,disloyal Customer,44,Business travel,Business,480,satisfied
107040,Female,disloyal Customer,23,Business travel,Business,395,satisfied
56992,Male,Loyal Customer,45,Personal Travel,Eco,2565,neutral or dissatisfied
16241,Female,disloyal Customer,16,Business travel,Eco,631,satisfied
69507,Male,disloyal Customer,51,Personal Travel,Eco,1746,neutral or dissatisfied
93084,Female,Loyal Customer,59,Business travel,Eco,860,neutral or dissatisfied
149,Male,Loyal Customer,37,Business travel,Business,3758,neutral or dissatisfied
18364,Male,disloyal Customer,38,Business travel,Eco,169,neutral or dissatisfied
90244,Female,Loyal Customer,43,Business travel,Eco,1121,neutral or dissatisfied
597,Female,Loyal Customer,46,Business travel,Business,3100,satisfied
100077,Male,Loyal Customer,47,Business travel,Business,289,satisfied
41678,Female,Loyal Customer,46,Personal Travel,Eco,347,neutral or dissatisfied
71422,Male,Loyal Customer,43,Business travel,Business,1803,satisfied
30907,Male,Loyal Customer,31,Business travel,Business,896,satisfied
4192,Female,disloyal Customer,26,Business travel,Business,427,neutral or dissatisfied
59979,Male,Loyal Customer,67,Personal Travel,Eco,937,neutral or dissatisfied
32166,Male,Loyal Customer,33,Business travel,Business,2653,satisfied
117746,Female,Loyal Customer,8,Personal Travel,Eco,935,neutral or dissatisfied
41966,Female,disloyal Customer,26,Business travel,Eco,525,neutral or dissatisfied
83240,Female,Loyal Customer,41,Business travel,Business,1979,satisfied
4283,Female,Loyal Customer,55,Personal Travel,Eco,502,neutral or dissatisfied
77829,Male,Loyal Customer,19,Personal Travel,Eco,874,neutral or dissatisfied
53443,Male,disloyal Customer,37,Business travel,Eco,2419,neutral or dissatisfied
68072,Female,disloyal Customer,16,Business travel,Eco,813,neutral or dissatisfied
55890,Female,disloyal Customer,38,Business travel,Business,473,satisfied
54777,Male,Loyal Customer,61,Personal Travel,Eco Plus,964,neutral or dissatisfied
68261,Female,Loyal Customer,53,Personal Travel,Eco,631,neutral or dissatisfied
1274,Male,Loyal Customer,10,Personal Travel,Eco,113,neutral or dissatisfied
67631,Male,Loyal Customer,53,Business travel,Business,1188,satisfied
26244,Male,Loyal Customer,39,Personal Travel,Eco,270,neutral or dissatisfied
